Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
46640,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(=O)NCC(N)=O,drd2,P14416 ,Ki,=,10.1,CHEMBL317488,0.1
46641,NC(=O)[C@H]1CS[C@@H]2CC[C@]3(CCCN3C(=O)[C@@H]3CCCN3)C(=O)N12,drd2,P14416 ,Ki,=,10.1,CHEMBL156651,0.1
46642,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(/C=N/O)c3c2)CC1,drd2,P14416 ,Ki,=,10.0,CHEMBL4060461,0.1
46643,C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,drd2,P14416 ,Ki,=,10.0,CHEMBL392158,0.1
46644,O=S(=O)(c1cncc2ccccc12)N1CCC[C@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,drd2,P14416 ,Ki,=,10.0,CHEMBL4245263,0.1
46645,O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1,drd2,P14416 ,Ki,=,10.0,CHEMBL218166,0.1
46646,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,drd2,P14416 ,Ki,=,10.0,CHEMBL267930,0.1
46647,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,drd2,P14416 ,Ki,=,10.0,CHEMBL225230,0.1
46648,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,drd2,P14416 ,Ki,=,9.9,CHEMBL54,0.1
46649,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,drd2,P14416 ,Ki,=,9.9,CHEMBL267930,0.1
46650,O=C(CCCN1CCC(O)(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1,drd2,P14416 ,Ki,=,9.9,CHEMBL4570273,0.1
46651,NC(=O)C1CCS[C@@H]2C[C@]3(CCCN3C(=O)[C@@H]3CCCN3)C(=O)N12,drd2,P14416 ,Ki,=,9.9,CHEMBL156164,0.1
46652,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(=O)NCC(N)=O,drd2,P14416 ,Ki,=,9.9,CHEMBL317488,0.1
46653,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,drd2,P14416 ,Ki,=,9.9,CHEMBL267932,0.1
46654,CCCN(CCc1ccsc1)C1CCc2c(O)cccc2C1,drd2,P14416 ,Ki,=,9.9,CHEMBL7806,0.1
46655,COc1ccccc1N1CCN(CCCCOc2ccc3ccc(=O)[nH]c3c2)CC1,drd2,P14416 ,Ki,=,9.9,CHEMBL1813594,0.1
46656,O=S(=O)(c1cncc2ccccc12)N1CCC[C@H]1CCN1CCN(c2nsc3ccccc23)CC1,drd2,P14416 ,Ki,=,9.9,CHEMBL4246655,0.1
46657,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,drd2,P14416 ,Ki,=,9.9,CHEMBL178803,0.1
46658,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,drd2,P14416 ,Ki,=,9.8,CHEMBL54,0.2
46659,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(/C=N/O)c3c2)CC1,drd2,P14416 ,Ki,=,9.8,CHEMBL4060461,0.2
46660,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C#N)c3c2)CC1,drd2,P14416 ,Ki,=,9.8,CHEMBL4063235,0.2
46661,Oc1ccc2c(c1)O[C@@H](CNCc1ccccc1I)CC2,drd2,P14416 ,Ki,=,9.8,CHEMBL3115576,0.2
46662,O/N=C/c1cnn2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,drd2,P14416 ,Ki,=,9.8,CHEMBL3287403,0.2
46663,COc1ccccc1N1CCN(CCOc2ccc3[nH]c(=S)[nH]c3c2)CC1,drd2,P14416 ,Ki,=,9.7,CHEMBL2298829,0.2
46664,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cccs1,drd2,P14416 ,Ki,=,9.7,CHEMBL3976282,0.2
46665,NC(=O)[C@H]1CS[C@@H]2CC[C@]3(CCCN3C(=O)[C@@H]3CCCN3)C(=O)N12,drd2,P14416 ,Ki,=,9.7,CHEMBL156651,0.2
46666,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc2ccccc2c1,drd2,P14416 ,Ki,=,9.7,CHEMBL4747225,0.2
46667,Oc1ccc(C2=CCC[C@@H](CN3CC=C(c4ccccc4)CC3)C2)cc1,drd2,P14416 ,Ki,=,9.7,CHEMBL357416,0.2
46668,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,drd2,P14416 ,Ki,=,9.7,CHEMBL1112,0.2
46669,O=C1CCc2ccc(OCCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)cc2N1,drd2,P14416 ,Ki,=,9.7,CHEMBL2165126,0.2
46670,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,drd2,P14416 ,Ki,=,9.7,CHEMBL267930,0.2
46671,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccc[nH]1,drd2,P14416 ,Ki,=,9.7,CHEMBL3938210,0.2
46672,COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,drd2,P14416 ,Ki,=,9.7,CHEMBL160296,0.2
46673,c1ccc(-c2cccc(CN3CCN4c5cccc6[nH]cc(c56)CC4C3)c2)cc1,drd2,P14416 ,Ki,=,9.6,CHEMBL3286578,0.2
46674,O/N=C/c1cnn2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,drd2,P14416 ,Ki,=,9.6,CHEMBL3287403,0.3
46675,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,drd2,P14416 ,Ki,=,9.6,CHEMBL54,0.3
46676,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C#N)c3c2)CC1,drd2,P14416 ,Ki,=,9.6,CHEMBL4063235,0.3
