Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
62918,CN1CCN(c2nc(NCCc3ccc([N+](=O)[O-])cc3)c3cc(Cl)ccc3n2)CC1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL589800,50.1
62919,N=C(NCCCc1ccccc1)SCCCc1c[nH]cn1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL1202331,50.1
62920,O=C(NCCCCC1CCCCC1)OCCCc1c[nH]cn1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL1774601,500.0
62921,CN(C)CCN(C)CCCOc1ccc(-c2nc3cc(C(C)(C)C)ccc3[nH]2)cc1Cl,hrh4,Q9H3N8,Ki,=,5.3,CHEMBL1085403,5000.0
62922,S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL260374,501.2
62923,CC(C)CNc1cc(NCCNc2cc(-c3ccccc3)nc(N)n2)ncn1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL2375363,501.2
62924,CN(C)CCCCCc1cnc[nH]1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL206548,501.2
62925,c1nc(CCCCN2CCCC2)c[nH]1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL204360,501.2
62926,c1nc(CCCCN2CCCCCC2)c[nH]1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL205868,501.2
62927,CN[C@@H]1CCN(C(=O)c2cc3cccc(F)c3[nH]2)C1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL2047464,501.2
62928,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL42,501.2
62929,CN1CCC(C(O)c2cc3cc(Cl)ccc3[nH]2)CC1,hrh4,Q9H3N8,Ki,=,5.3,CHEMBL362163,5011.9
62930,CC(=O)c1cccc2[nH]c(C(=O)N3CCN(C)CC3)cc12,hrh4,Q9H3N8,Ki,=,5.3,CHEMBL2047269,5011.9
62931,CN1CCCN(C(=O)c2cc3cccc(C(F)(F)F)c3[nH]2)CC1,hrh4,Q9H3N8,Ki,=,5.3,CHEMBL2047457,5011.9
62932,O=C(NCCCCC1CCCCC1)OCCCc1c[nH]cn1,hrh4,Q9H3N8,Ki,=,5.3,CHEMBL1774601,5011.9
62933,COc1ccc2[nH]c(C(=O)N3CCN(C)CC3)cc2c1,hrh4,Q9H3N8,Ki,=,5.3,CHEMBL128637,5011.9
62934,CC(C)(C)CCNc1cc(N[C@H]2CCNC2)ncn1,hrh4,Q9H3N8,Ki,=,6.3,CHEMBL1915534,502.0
62935,CN1CCN(c2nc(N)nc(-c3c(F)cccc3F)n2)CC1,hrh4,Q9H3N8,Ki,=,5.3,CHEMBL3290587,5077.0
62936,O=C(c1nc2cc(Cl)ccc2[nH]1)N1C[C@@H]2CNC[C@@H]2C1,hrh4,Q9H3N8,Ki,=,5.3,CHEMBL1938970,5080.0
62937,COc1ccccc1N1CCN(CCCCNc2nccc3ccccc23)CC1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL1223748,51.0
62938,CN[C@@H]1CCN(c2cc(N(C)C(C)C)nc(N)n2)C1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL1770978,51.0
62939,CC(C)CNc1cc(N2CCN(C)CC2)ccn1,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL3393525,51.0
62940,c1cncc(CCc2c[nH]cn2)c1,hrh4,Q9H3N8,Ki,=,5.3,CHEMBL82244,5128.6
62941,CN1CCN(c2nc(N)nc(-c3cccc(C#N)c3)n2)CC1,hrh4,Q9H3N8,Ki,=,5.3,CHEMBL3290575,5161.0
62942,Cc1c(F)ccc2[nH]c(C(=O)N3C[C@@H]4CN(C)C[C@@H]4C3)nc12,hrh4,Q9H3N8,Ki,=,7.3,CHEMBL1938845,52.0
