Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
39400,CCc1c(C2CCN(CCCSc3ccc(F)cc3)CC2)c2ccc(F)cc2n1C,ccr3,P51677,Ki,=,7.4,CHEMBL3355950,38.0
39401,O=C(c1ccnc2ccccc12)N1CCC(N2CCC(Cc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,7.4,CHEMBL180813,38.0
39402,CN1CCN(C(CNC(=O)Nc2cc(Cl)cc(Cl)c2)c2ccc(N(C)C)cc2)CC1,ccr3,P51677,Ki,=,5.4,CHEMBL192045,3810.0
39403,O=C(O)C(c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,7.4,CHEMBL2158815,39.8
39404,O=C(O)Cc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,ccr3,P51677,Ki,=,7.4,CHEMBL2158826,39.8
39405,O=C(O)COc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,ccr3,P51677,Ki,=,7.4,CHEMBL2158829,39.8
39406,COc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,ccr3,P51677,Ki,=,7.4,CHEMBL2171036,39.8
39407,COc1ccc(/C=C2\CCn3c2nc2ccccc2c3=N)cc1,ccr3,P51677,Ki,=,5.4,CHEMBL183519,3900.0
39408,COc1ccc(CCNCC(c2ccc(C(F)(F)F)cc2)N2CCN(c3ccccc3)CC2)cc1,ccr3,P51677,Ki,=,6.4,CHEMBL427357,393.0
39409,COC[C@@H]1CN(C2CCN(C(=O)c3ccc4ncccc4c3)CC2)CC[C@@H]1Cc1ccc(Cl)c(Cl)c1,ccr3,P51677,Ki,=,6.4,CHEMBL178438,394.0
